AtcoCode,NaptanCode,PlateCode,CleardownCode,CommonName,CommonNameLang,ShortCommonName,ShortCommonNameLang,Landmark,LandmarkLang,Street,StreetLang,Crossing,CrossingLang,Indicator,IndicatorLang,Bearing,NptgLocalityCode,LocalityName,ParentLocalityName,GrandParentLocalityName,Town,TownLang,Suburb,SuburbLang,LocalityCentre,GridType,Easting,Northing,Longitude,Latitude,StopType,BusStopType,TimingStatus,DefaultWaitTime,Notes,NotesLang,AdministrativeAreaCode,CreationDateTime,ModificationDateTime,RevisionNumber,Modification,Status
0180BAC30421,bthdwjp,,,Ascension Church,en,,,,,Lymore Avenue,en,,,W-Bound,en,W,E0035107,South Twerton,Bath,,,,,,0,U,373417,163962,-2.3833,51.37408,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30422,bthdwdj,,,Dartmouth Avenue Top,en,,,,,Lymore Avenue,en,,,SE-Bound,en,SE,E0035107,South Twerton,Bath,,,,,,0,U,373227,164026,-2.38603,51.37465,BCT,MKD,OTH,,,,1,2013-03-11T16:46:18,2013-03-11T16:46:18,,new,act
0180BAC30423,bthdwam,,,Dartmouth Avenue Top,en,,,,,Dartmouth Avenue,en,,,NW-Bound,en,NW,E0035107,South Twerton,Bath,,,,,,0,U,373178,164049,-2.38674,51.37485,BCT,MKD,OTH,,,,1,2013-03-11T16:46:18,2013-03-11T16:46:18,,new,act
0180BAC30424,bthdtmd,,,Lymore Avenue,en,,,,,The Hollow,en,,,S-Bound,en,S,E0035107,South Twerton,Bath,,,,,,0,U,373032,164297,-2.38885,51.37708,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30425,bthdtjw,,,Lymore Avenue,en,,,,,The Hollow,en,,,N-Bound,en,N,E0035107,South Twerton,Bath,,,,,,0,U,373020,164306,-2.38903,51.37716,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30426,bthdtag,,,Twerton Arch,en,,,,,Shophouse Road,en,,,S-Bound,en,S,E0035130,Twerton,Bath,,,,,,0,U,372845,164610,-2.39157,51.37988,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30427,bthdmpa,,,Pennard Court,en,,,,,Watery Lane,en,,,N-Bound,en,N,E0035130,Twerton,Bath,,,,,,0,U,372301,164647,-2.39938,51.38019,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30428,bthdmpd,,,Pennard Court,en,,,,,Watery Lane,en,,,S-Bound,en,S,E0035130,Twerton,Bath,,,,,,0,U,372317,164668,-2.39916,51.38038,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30430,bthdmgt,,,Poolemead Road,en,,,,,Shaws Way,en,,,E-Bound,en,E,E0035130,Twerton,Bath,,,,,,0,U,372166,164570,-2.40132,51.37949,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30431,bthdmgd,,,Poolemead Road,en,,,,,Shaws Way,en,,,W-Bound,en,W,E0035130,Twerton,Bath,,,,,,0,U,372158,164562,-2.40143,51.37942,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30438,bthdtjm,,,The Homestead,en,,,,,Combe Park,en,,,S-Bound,en,S,N0060728,Combe Park,Bath,,,,,,0,U,373006,165568,-2.38933,51.38851,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30440,bthdtjd,,,The Homestead,en,,,,,Combe Park,en,,,N-Bound,en,N,N0060728,Combe Park,Bath,,,,,,0,U,372997,165580,-2.38946,51.38861,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30441,bthdtma,,,RUH A&e Entrance,en,,,,,Combe Park,en,,,S-Bound,en,S,N0060728,Combe Park,Bath,,,,,,0,U,373023,165721,-2.38909,51.38988,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30442,bthdtjt,,,RUH A&e,en,,,,,Combe Park,en,,,N-Bound,en,N,N0060728,Combe Park,Bath,,,,,,0,U,373017,165768,-2.38918,51.3903,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30443,bthdtmg,,,RUH Main Entrance,en,,,,,Combe Park,en,,,S-Bound,en,S,N0060728,Combe Park,Bath,,,,,,0,U,373040,165839,-2.38886,51.39094,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30444,bthdtgp,,,RUH Reception,en,,,,,,,,,E-Bound,en,E,N0060728,Combe Park,Bath,,,,,,0,U,372952,165950,-2.39013,51.39194,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30445,bthdtmt,,,RUH Main Entrance,en,,,,,Combe Park,en,,,N-Bound,en,N,N0060728,Combe Park,Bath,,,,,,0,U,373055,165955,-2.38865,51.39199,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30446,bthdtja,,,Crown Road,en,,,,,Weston Lane,en,,,N-Bound,en,N,E0035148,Weston,Bath,,,,,,0,U,372985,166249,-2.38968,51.39463,BCT,MKD,OTH,,,,1,2013-03-11T16:46:20,2013-03-11T16:46:20,,new,act
0180BAC30447,bthdtgm,,,Crown Road,en,,,,,Crownhill Road,en,,,SE-Bound,en,SE,E0035148,Weston,Bath,,,,,,0,U,372947,166333,-2.39023,51.39538,BCT,MKD,OTH,,,,1,2013-03-11T16:46:20,2013-03-11T16:46:20,,new,act
0180BAC30448,bthdtwj,,,Lucklands Road Bottom,en,,,,,Lucklands Road,en,,,E-Bound,en,E,E0035149,Weston Park,Bath,,,,,,0,U,373141,166245,-2.38744,51.3946,BCT,MKD,OTH,,,,1,2013-03-11T16:46:20,2013-03-11T16:46:20,,new,act
0180BAC30449,bthdwgd,,,Lucklands Road Top,en,,,,,Lucklands Road,en,,,NE-Bound,en,NE,E0035148,Weston,Bath,,,,,,0,U,373301,166361,-2.38515,51.39565,BCT,MKD,OTH,,,,1,2013-03-11T16:46:15,2013-03-11T16:46:15,,new,act
0180BAC30450,bthdwag,,,Lynfield Park,en,,,,,,,,,NW-Bound,en,NW,E0035148,Weston,Bath,,,,,,0,U,373169,166463,-2.38705,51.39656,BCT,MKD,OTH,,,,1,2013-03-11T16:46:15,2013-03-11T16:46:15,,new,act
0180BAC30451,bthdtpd,,,Prospect Place,en,,,,,Purlewent Drive,en,,,NW-Bound,en,NW,E0035148,Weston,Bath,,,,,,0,U,373072,166561,-2.38845,51.39744,BCT,MKD,OTH,,,,1,2013-03-11T16:46:15,2013-03-11T16:46:15,,new,act
0180BAC30452,bthdtwa,,,Lucklands Road,en,,,,,Lucklands Road,en,,,NW-Bound,en,NW,E0035149,Weston Park,Bath,,,,,,0,U,373126,166213,-2.38765,51.39431,BCT,MKD,OTH,,,,1,2013-03-11T16:46:20,2013-03-11T16:46:20,,new,act
0180BAC30453,bthdwaw,,,Weston Park West,en,,,,,Weston Park,en,,,NW-Bound,en,NW,E0035149,Weston Park,Bath,,,,,,0,U,373253,166063,-2.38581,51.39297,BCT,MKD,OTH,,,,1,2013-03-11T16:46:20,2013-03-11T16:46:20,,new,act
0180BAC30454,bthdwja,,,Weston Park West,en,,,,,Weston Park West,en,,,SE-Bound,en,SE,E0035149,Weston Park,Bath,,,,,,0,U,373324,166018,-2.38479,51.39257,BCT,MKD,OTH,,,,1,2013-03-11T16:46:20,2013-03-11T16:46:20,,new,act
0180BAC30455,bthdwtd,,,Linden Gardens,en,,,,,Weston Lane,en,,,E-Bound,en,E,E0035149,Weston Park,Bath,,,,,,0,U,373485,165789,-2.38246,51.39051,BCT,MKD,OTH,,,,1,2013-03-11T16:46:20,2013-03-11T16:46:20,,new,act
0180BAC30456,bthjadj,,,Linden Gardens,en,,,,,Weston Lane,en,,,NW-Bound,en,NW,E0035149,Weston Park,Bath,,,,,,0,U,373530,165757,-2.38181,51.39023,BCT,MKD,OTH,,,,1,2013-03-11T16:46:20,2013-03-11T16:46:20,,new,act
0180BAC30457,bthjawa,,,Cranhill Road,en,,,,,Weston Road,en,,,E-Bound,en,E,E0035149,Weston Park,Bath,,,,,,0,U,373820,165638,-2.37765,51.38917,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30458,bthjawg,,,Cranhill Road,en,,,,,Cranhill Road,en,,,NW-Bound,en,NW,E0035149,Weston Park,Bath,,,,,,0,U,373827,165624,-2.37754,51.38905,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30459,bthjgda,,,Marlborough Buildings,en,,,,,Weston Road,en,,,W-Bound,en,W,N0077181,Lansdown,Bath,,,,,,0,U,374345,165546,-2.37009,51.38837,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30460,bthjgja,,,Park Place,en,,,,,Cavendish Road,en,,,N-Bound,en,N,N0077181,Lansdown,Bath,,,,,,0,U,374394,165751,-2.36941,51.39022,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30461,bthjgjg,,,Park Place,en,,,,,Cavendish Road,en,,,S-Bound,en,S,N0077181,Lansdown,Bath,,,,,,0,U,374407,165738,-2.36922,51.3901,BCT,CUS,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30462,bthjdtm,,,Sion Hill Place,en,,,,,Sion Hill,en,,,E-Bound,en,E,E0035101,Sion Hill,Bath,,,,,,0,U,374146,166063,-2.37299,51.39301,BCT,MKD,OTH,,,,1,2013-03-11T16:46:20,2013-03-11T16:46:20,,new,act
0180BAC30463,bthjdpt,,,Sion Hill Place,en,,,,,Sion Hill,en,,,W-Bound,en,W,E0035101,Sion Hill,Bath,,,,,,0,U,374116,166061,-2.37342,51.39299,BCT,MKD,OTH,,,,1,2013-03-11T16:46:20,2013-03-11T16:46:20,,new,act
0180BAC30464,bthjdag,,,Summerhill Road,en,,,,,Summerhill Road,en,,,NW-Bound,en,NW,E0035081,Primrose Hill,Bath,,,,,,0,U,373866,166183,-2.37703,51.39408,BCT,MKD,OTH,,,,1,2013-03-11T16:46:20,2013-03-11T16:46:20,,new,act
0180BAC30465,bthjgaw,,,Cavendish Crescent,en,,,,,Cavendish Road,en,,,S-Bound,en,S,E0035101,Sion Hill,Bath,,,,,,0,U,374343,165962,-2.37015,51.39211,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30466,bthjgat,,,Cavendish Crescent,en,,,,,Cavendish Road,en,,,N-Bound,en,N,E0035101,Sion Hill,Bath,,,,,,0,U,374335,165960,-2.37027,51.39209,BCT,CUS,OTH,,,,1,2013-03-11T16:46:20,2013-03-11T16:46:20,,new,act
0180BAC30469,bthjgdw,,,Marlborough Buildings,en,,,,,Cavendish Road,en,,,N-Bound,en,N,N0077181,Lansdown,Bath,,,,,,0,U,374395,165599,-2.36938,51.38885,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30470,bthjgjw,,,Marlborough Buildings,en,,,,,Crescent Lane,en,,,E-Bound,en,E,N0077181,Lansdown,Bath,,,,,,0,U,374435,165539,-2.3688,51.38831,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30471,bthjgwt,,,Northampton Street,en,,,,,Julian Road,en,,,W-Bound,en,W,N0077181,Lansdown,Bath,,,,,,0,U,374612,165513,-2.36626,51.38808,BCT,MKD,OTH,,,,1,2013-03-11T16:46:20,2013-03-11T16:46:20,,new,act
0180BAC30472,bthjmaj,,,Northampton Street,en,,,,,Julian Road,en,,,E-Bound,en,E,N0077181,Lansdown,Bath,,,,,,0,U,374625,165522,-2.36607,51.38817,BCT,MKD,OTH,,,,1,2013-03-11T16:46:20,2013-03-11T16:46:20,,new,act
0180BAC30473,bthjmjg,,,Morford Street,en,,,,,Julian Road,en,,,E-Bound,en,E,N0077181,Lansdown,Bath,,,,,,0,U,374793,165485,-2.36365,51.38784,BCT,MKD,OTH,,,,1,2013-03-11T16:46:16,2013-03-11T16:46:16,,new,act
0180BAC30474,bthjmjp,,,Queen Square,en,,,,,Queen Square,en,,,Sb,en,NE,N0078123,Bath City Centre,Bath,,,,,,0,U,374791,165037,-2.36365,51.38381,BCT,MKD,OTH,,,,1,2013-03-11T16:46:20,2013-03-11T16:46:20,,new,act
0180BAC30475,bthjmpj,,,Queen Square,en,,,,,Queen Square,en,,,Sa,en,S,N0078123,Bath City Centre,Bath,,,,,,0,U,374840,164984,-2.36294,51.38334,BCT,MKD,OTH,,,,1,2013-03-11T16:46:20,2013-03-11T16:46:20,,new,act
0180BAC30476,bthjmpa,,,Assembly Rooms,en,,,,,Bennett Street,en,,,W-Bound,en,W,N0078123,Bath City Centre,Bath,,,,,,0,U,374826,165325,-2.36317,51.3864,BCT,MKD,OTH,,,,1,2013-03-11T16:46:20,2013-03-11T16:46:20,,new,act
0180BAC30477,bthjmwa,,,Milsom Street,en,,,,,Milsom Street,en,,,Sc,en,S,N0078123,Bath City Centre,Bath,,,,,,0,U,374940,165058,-2.36151,51.38401,BCT,MKD,OTH,,,,1,2013-03-11T16:46:20,2013-03-11T16:46:20,,new,act
0180BAC30478,bthjpaj,,,Broad Street,en,,,,,Broad Street,en,,,Sd,en,NW,N0078123,Bath City Centre,Bath,,,,,,0,U,375048,164997,-2.35995,51.38346,BCT,MKD,OTH,,,,1,2013-03-11T16:46:20,2013-03-11T16:46:20,,new,act
0180BAC30479,bthjmwm,,,Lansdown Road,en,,,,,Lansdown Road,en,,,Ab,en,S,N0078123,Bath City Centre,Bath,,,,,,0,U,374964,165290,-2.36118,51.3861,BCT,MKD,OTH,,,,1,2013-03-11T16:46:20,2013-03-11T16:46:20,,new,act
0180BAC30480,bthjmwd,,,Alfred Street,en,,,,,Lansdown Road,en,,,Aa,en,N,N0078123,Bath City Centre,Bath,,,,,,0,U,374950,165303,-2.36138,51.38621,BCT,MKD,OTH,,,,1,2013-03-11T16:46:20,2013-03-11T16:46:20,,new,act
0180BAC30481,bthjmtp,,,Belvedere,en,,,,,Lansdown Road,en,,,N-Bound,en,N,N0077181,Lansdown,Bath,,,,,,0,U,374915,165555,-2.3619,51.38848,BCT,MKD,OTH,,,,1,2013-03-11T16:46:20,2013-03-11T16:46:20,,new,act
0180BAC30482,bthjmtw,,,Belvedere,en,,,,,Lansdown Road,en,,,S-Bound,en,S,N0077181,Lansdown,Bath,,,,,,0,U,374925,165564,-2.36176,51.38856,BCT,MKD,OTH,,,,1,2013-03-11T16:46:20,2013-03-11T16:46:20,,new,act
0180BAC30483,bthjmjt,,,Ballance Street,en,,,,,Lansdown Road,en,,,NW-Bound,en,NW,N0077181,Lansdown,Bath,,,,,,0,U,374806,165679,-2.36348,51.38959,BCT,MKD,OTH,,,,1,2013-03-11T16:46:20,2013-03-11T16:46:20,,new,act
0180BAC30484,bthjmja,,,Ballance Street,en,,,,,Lansdown Grove,en,,,SE-Bound,en,SE,N0077181,Lansdown,Bath,,,,,,0,U,374781,165727,-2.36384,51.39002,BCT,MKD,OTH,,,,1,2013-03-11T16:46:20,2013-03-11T16:46:20,,new,act
0180BAC30485,bthjmgj,,,Royal High School,en,,,,,Lansdown Road,en,,,N-Bound,en,N,N0077181,Lansdown,Bath,,,,,,0,U,374746,165812,-2.36435,51.39078,BCT,MKD,OTH,,,,1,2013-03-11T16:46:20,2013-03-11T16:46:20,,new,act
0180BAC30486,bthjmgw,,,St Stephen's Church,en,,,,,Lansdown Road,en,,,S-Bound,en,S,N0077181,Lansdown,Bath,,,,,,0,U,374778,166050,-2.36391,51.39292,BCT,MKD,OTH,,,,1,2013-03-11T16:46:20,2013-03-11T16:46:20,,new,act
0180BAC30487,bthjmgp,,,St Stephen's Church,en,,,,,Lansdown Road,en,,,N-Bound,en,N,N0077181,Lansdown,Bath,,,,,,0,U,374766,166041,-2.36408,51.39284,BCT,MKD,OTH,,,,1,2013-03-11T16:46:20,2013-03-11T16:46:20,,new,act
0180BAC30488,bthjmap,,,Sion Road,en,,,,,Lansdown Road,en,,,SE-Bound,en,SE,N0077181,Lansdown,Bath,,,,,,0,U,374636,166348,-2.36597,51.39559,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30490,bthjgwj,,,Sion Road,en,,,,,Lansdown Road,en,,,NW-Bound,en,NW,N0077181,Lansdown,Bath,,,,,,0,U,374605,166392,-2.36642,51.39599,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30491,bthjgpm,,,Hamilton Road,en,,,,,Lansdown Road,en,,,S-Bound,en,S,N0077181,Lansdown,Bath,,,,,,0,U,374534,166551,-2.36745,51.39741,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30492,bthjgpa,,,Hamilton Road,en,,,,,Lansdown Road,en,,,N-Bound,en,N,N0077181,Lansdown,Bath,,,,,,0,U,374501,166586,-2.36793,51.39773,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30493,bthjgdj,,,Kingswood School,en,,,,,Lansdown Road,en,,,N-Bound,en,N,N0077181,Lansdown,Bath,,,,,,0,U,374373,166845,-2.36979,51.40005,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30495,bthjgdt,,,Kingswood School,en,,,,,Lansdown Road,en,,,S-Bound,en,S,N0077181,Lansdown,Bath,,,,,,0,U,374388,166836,-2.36957,51.39997,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30496,bthjgad,,,Lansdown Park,en,,,,,Lansdown Road,en,,,S-Bound,en,S,N0060725,Ensleigh,Bath,,,,,,0,U,374271,167103,-2.37127,51.40237,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30497,bthjdwp,,,Lansdown Park,en,,,,,Lansdown Park,en,,,NW-Bound,en,NW,N0060725,Ensleigh,Bath,,,,,,0,U,374252,167121,-2.37155,51.40253,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30498,bthjdpj,,,Hamilton House,en,,,,,Granville Road,en,,,SE-Bound,en,SE,N0060725,Ensleigh,Bath,,,,,,0,U,374108,167310,-2.37363,51.40422,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30499,bthjdpa,,,Hamilton House,en,,,,,Lansdown Road,en,,,NW-Bound,en,NW,N0060725,Ensleigh,Bath,,,,,,0,U,374100,167301,-2.37374,51.40414,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30500,bthjata,,,Lansdown Cemetery,en,,,,,Lansdown Road,en,,,NW-Bound,en,NW,N0060725,Ensleigh,Bath,,,,,,0,U,373788,167576,-2.37825,51.4066,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30505,bthjdtg,,,MOD Ensleigh,en,,,,,,,,,S-Bound,en,S,N0060725,Ensleigh,Bath,,,,,,0,U,374160,167446,-2.37289,51.40545,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30506,bthjmwj,,,St Stephen's Road,en,,,,,Camden Crescent,en,,,SW-Bound,en,SW,E0035014,Walcot,Bath,,,,,,0,U,374968,165717,-2.36115,51.38994,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30507,bthjmwt,,,St Stephen's Road,en,,,,,Camden Crescent,en,,,NE-Bound,en,NE,E0035014,Walcot,Bath,,,,,,0,U,374986,165761,-2.3609,51.39033,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30508,bthjpgm,,,Gay's Hill,en,,,,,Camden Road,en,,,SW-Bound,en,SW,E0035014,Walcot,Bath,,,,,,0,U,375113,165955,-2.35909,51.39208,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30509,bthjpmd,,,Gay's Hill,en,,,,,Camden Road,en,,,NE-Bound,en,NE,E0035014,Walcot,Bath,,,,,,0,U,375172,166007,-2.35824,51.39255,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30510,bthjtdj,,,Bennett Lane,en,,,,,Camden Road,en,,,SW-Bound,en,SW,E0035014,Walcot,Bath,,,,,,0,U,375322,166138,-2.3561,51.39374,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30511,bthjtdg,,,Bennett Lane,en,,,,,Camden Road,en,,,NE-Bound,en,NE,E0035014,Walcot,Bath,,,,,,0,U,375310,166141,-2.35627,51.39376,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30512,bthjtjp,,,Claremont Po,en,,,,,Camden Road,en,,,E-Bound,en,E,E0035007,Fairfield Park,Bath,,,,,,0,U,375509,166279,-2.35342,51.39501,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30513,bthjtma,,,Claremont Po,en,,,,,Camden Road,en,,,SW-Bound,en,SW,E0035007,Fairfield Park,Bath,,,,,,0,U,375549,166294,-2.35284,51.39515,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30514,bthjtmp,,,New Tynings Terrace,en,,,,,Fairfield Road,en,,,N-Bound,en,N,E0035007,Fairfield Park,Bath,,,,,,0,U,375548,166342,-2.35286,51.39558,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30515,bthjtgw,,,Midsummer Blds,en,,,,,Midsummer Buildings,en,,,NW-Bound,en,NW,E0035007,Fairfield Park,Bath,,,,,,0,U,375460,166462,-2.35413,51.39666,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30516,bthjtap,,,Marshfield Way,en,,,,,Marshfield Way,en,,,NW-Bound,en,NW,E0035007,Fairfield Park,Bath,,,,,,0,U,375254,166377,-2.35709,51.39588,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30517,bthjpgw,,,Solsbury Way,en,,,,,Solsbury Way,en,,,NW-Bound,en,NW,E0035007,Fairfield Park,Bath,,,,,,0,U,375118,166477,-2.35905,51.39678,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30519,bthjmwg,,,Fairfield Park Terminus,en,,,,,Solsbury Way,en,,,NW-Bound,en,NW,E0035007,Fairfield Park,Bath,,,,,,0,U,374962,166653,-2.36131,51.39835,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30520,bthjpdj,,,Fairfield Avenue,en,,,,,Fairfield Avenue,en,,,NE-Bound,en,NE,E0035007,Fairfield Park,Bath,,,,,,0,U,375087,166736,-2.35952,51.3991,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30521,bthjpwp,,,Ullswater Drive,en,,,,,Fairfield Avenue,en,,,E-Bound,en,E,E0035007,Fairfield Park,Bath,,,,,,0,U,375231,166779,-2.35745,51.3995,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30522,bthjtgd,,,Whitewells Road,en,,,,,Fairfield Avenue,en,,,SE-Bound,en,SE,E0035007,Fairfield Park,Bath,,,,,,0,U,375376,166788,-2.35536,51.39958,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30523,bthjtjm,,,Opposite 87,en,,,,,Bay Tree Road,en,,,W-Bound,en,W,E0035007,Fairfield Park,Bath,,,,,,0,U,375510,166759,-2.35344,51.39933,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30524,bthjtpt,,,St Marks School,en,,,,,Bay Tree Road,en,,,SE-Bound,en,SE,E0035007,Fairfield Park,Bath,,,,,,0,U,375644,166650,-2.3515,51.39835,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30525,bthjwda,,,Harwarden Terrace,en,,,,,Bay Tree Road,en,,,S-Bound,en,S,E0035007,Fairfield Park,Bath,,,,,,0,U,375728,166473,-2.35028,51.39677,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30526,bthjtwg,,,Eastbourne Villas,en,,,,,Claremont Road,en,,,W-Bound,en,W,E0035007,Fairfield Park,Bath,,,,,,0,U,375666,166356,-2.35117,51.39571,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30527,bthjwgw,,,Dowding Road,en,,,,,Dowding Road,en,,,NE-Bound,en,NE,E0035033,Lambridge,Bath,,,,,,0,U,375860,166343,-2.34838,51.3956,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30528,bthjwjd,,,Dowding Road,en,,,,,Dowding Road,en,,,SW-Bound,en,SW,E0035033,Lambridge,Bath,,,,,,0,U,375869,166339,-2.34825,51.39557,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30529,bthjwmt,,,St Saviours Church,en,,,,,St Saviour's Road,en,,,NW-Bound,en,NW,E0035033,Lambridge,Bath,,,,,,0,U,375973,166316,-2.34675,51.39536,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30530,bthjwpj,,,St Saviours Church,en,,,,,St Saviour's Road,en,,,N-Bound,en,N,E0035033,Lambridge,Bath,,,,,,0,U,376015,166349,-2.34615,51.39566,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30531,bthmadg,,,Somerfields,en,,,,,St Saviour's Road,en,,,N-Bound,en,N,E0035036,Larkhall,Bath,,,,,,0,U,376093,166579,-2.34504,51.39773,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30532,bthmadt,,,Otago Terrace,en,,,,,St Saviour's Road,en,,,N-Bound,en,N,E0035036,Larkhall,Bath,,,,,,0,U,376142,166760,-2.34435,51.39936,BCT,MKD,OTH,,,,1,2013-03-11T16:46:20,2013-03-11T16:46:20,,new,act
0180BAC30533,bthmaga,,,Bladuds Head,en,,,,,St Saviour's Road,en,,,N-Bound,en,N,E0035036,Larkhall,Bath,,,,,,0,U,376159,166943,-2.34412,51.40101,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
